Ano,Mês/Ano,Estado,Bacia,Campo,Poço,Ambiente,Instalação,ProducaoOleoMetrosCubicos,Produção de Condensado (m³),Produção de Gás Associado (Mm³),Produção de Gás Não Associado (Mm³),Produção de Água (m³),Injeção de Gás (Mm³),Injeção de Água para Recuperação Secundária (m³),Injeção de Água para Descarte (m³),Injeção de Gás Carbônico (Mm³),Injeção de Nitrogênio (Mm³),Injeção de Vapor de Água (t),Injeção de Polímeros (m³),Injeção de Outros Fluidos (m³)
2024,09/2024,Rio de Janeiro,Santos,AnC_TUPI,7-SLL-8D-RJS,MAR,Petrobras 69,"0,005",0,"0,002",0,0,,,,,,,,
2024,09/2024,Rio de Janeiro,Santos,AnC_TUPI,7-LL-90D-RJS,MAR,Petrobras 66,"355,998",0,"82,473",0,"63,704",,,,,,,,
2024,09/2024,Rio de Janeiro,Santos,AnC_TUPI,7-LL-15D-RJS,MAR,FPSO CIDADE DE PARATY,"559,981",0,"127,779",0,"166,278",,,,,,,,
2024,09/2024,Rio de Janeiro,Santos,AnC_TUPI,7-LL-97-RJS,MAR,Petrobras 66,"121,376",0,"25,258",0,"1,516",,,,,,,,
2024,06/2024,São Paulo,Santos,NOROESTE DE SAPINHOÁ,7-SPH-3-SPS,MAR,FPSO CIDADE DE SÃO PAULO,"962,002",0,"302,661",0,"139,052",,,,,,,,
2024,06/2024,Rio de Janeiro,Santos,SÉPIA_ECO,7-SEP-6-RJS,MAR,FPSO Carioca,"90283,741",0,"16739,886",0,"21,415",,,,,,,,
2024,01/2024,São Paulo,Santos,NORDESTE DE SAPINHOÁ,7-SPH-7D-SPS,MAR,FPSO CIDADE DE ILHABELA,"112,675",0,"26,381",0,"20,337",,,,,,,,
2024,01/2024,São Paulo,Santos,NORDESTE DE SAPINHOÁ,7-SPH-3-SPS,MAR,FPSO CIDADE DE SÃO PAULO,"155,023",0,"51,492",0,"14,916",,,,,,,,
2024,01/2024,São Paulo,Santos,NOROESTE DE SAPINHOÁ,7-SPH-7D-SPS,MAR,FPSO CIDADE DE ILHABELA,"541,525",0,"126,786",0,"97,741",,,,,,,,
2024,09/2024,Rio de Janeiro,Santos,SUL DE TUPI,7-LL-97-RJS,MAR,Petrobras 66,"1620,185",0,"337,153",0,"20,241",,,,,,,,
2024,09/2024,Rio de Janeiro,Santos,SUL DE TUPI,7-LL-90D-RJS,MAR,Petrobras 66,"4752,031",0,"1100,89",0,"850,353",,,,,,,,
